stem,storage_day,gt_class,pred_class,area,circularity,opt_volume,mean_phase,max_phase,dry_mass
20110511_1,0.0,0.0,1.0,35544.5,0.2701296321680697,25563480.0,108.26111602783203,252.546875,25563480.0
20110511_2,0.0,0.0,1.0,20134.0,0.36138862801753463,22766776.0,107.48067474365234,251.671875,22766776.0
20110511_3,0.0,0.0,1.0,34198.5,0.2900551849110937,34693212.0,122.76005554199219,228.609375,34693212.0
20110511_4,0.0,0.0,1.0,56562.5,0.2497846227293691,29148734.0,134.08248901367188,251.390625,29148734.0
20110511_5,0.0,0.0,1.0,23104.0,0.4626455766976769,22823424.0,118.98851776123047,254.625,22823424.0
20110511_6,0.0,0.0,1.0,44566.0,0.3270405562236296,26728564.0,115.56346130371094,252.875,26728564.0
20110516_1,5.0,0.0,1.0,16760.5,0.5359471876103182,27507358.0,113.74811553955078,252.84375,27507358.0
20110516_2,5.0,0.0,1.0,34404.5,0.25078851767759824,31153456.0,115.40325927734375,250.109375,31153456.0
20110516_3,5.0,0.0,1.0,52614.0,0.16951064737722055,41067324.0,114.30390930175781,235.140625,41067324.0
20110516_5,5.0,0.0,1.0,51006.0,0.1356049207509342,32126744.0,121.0575942993164,254.984375,32126744.0
20110516_6,5.0,0.0,1.0,49775.0,0.19750820838388491,26057462.0,117.11009216308594,254.796875,26057462.0
20110516_7,5.0,0.0,1.0,28456.5,0.3106318998841697,38369640.0,132.515625,246.75,38369640.0
20110519_1,8.0,0.0,1.0,104409.0,0.12766693672799814,36029232.0,105.7220687866211,232.21875,36029232.0
20110519_10,8.0,0.0,1.0,59095.0,0.13657056472256787,34921276.0,106.04570770263672,201.203125,34921276.0
20110519_4,8.0,0.0,1.0,25934.0,0.3249243248991323,30551556.0,107.67638397216797,254.53125,30551556.0
20110519_5,8.0,0.0,1.0,55631.0,0.24965016221285916,25111082.0,85.68816375732422,225.28125,25111082.0
20110519_7,8.0,0.0,1.0,62000.0,0.2562711066490305,31435028.0,90.7338638305664,246.6875,31435028.0
20110519_8,8.0,0.0,1.0,71841.0,0.23842746288096206,29538956.0,88.80210876464844,246.484375,29538956.0
20110523_2,12.0,0.0,1.0,61626.0,0.1482864256423742,34687452.0,103.34872436523438,254.234375,34687452.0
20110523_3,12.0,0.0,1.0,176954.5,0.07319508342782023,39619052.0,104.10672760009766,249.828125,39619052.0
20110523_4,12.0,0.0,1.0,37109.0,0.2353221709904805,39558212.0,120.57676696777344,253.46875,39558212.0
20110523_6,12.0,0.0,1.0,84369.0,0.1574389399686253,32955696.0,110.54508972167969,247.96875,32955696.0
20110523_7,12.0,0.0,1.0,50871.5,0.2015575398516195,34979108.0,112.26505279541016,238.109375,34979108.0
20110523_9,12.0,0.0,1.0,126478.5,0.09671523177431104,40247184.0,103.69189453125,216.203125,40247184.0
20110526_2,15.0,0.0,1.0,131728.5,0.12267863106815714,41428264.0,88.07197570800781,253.109375,41428264.0
20110526_3,15.0,0.0,1.0,184712.5,0.25098998822185137,50286984.0,100.1738510131836,253.734375,50286984.0
20110526_5,15.0,0.0,1.0,149714.5,0.17383461022494645,50457780.0,98.60175323486328,254.421875,50457780.0
20110526_6,15.0,0.0,1.0,321615.0,0.09602815687699831,48346492.0,100.23072052001953,250.859375,48346492.0
20110526_7,15.0,0.0,1.0,113258.0,0.12505149018173084,45960604.0,98.3362808227539,208.953125,45960604.0
20110526_8,15.0,0.0,1.0,214206.5,0.11887950611575354,49219048.0,97.7122802734375,246.296875,49219048.0
20110530_4,19.0,0.0,1.0,15429.5,0.48337112372479085,21696964.0,114.64408111572266,231.15625,21696964.0
